atc_archetype,frac_ATC_b,frac_SYM_b,b_rep
SC_Scaffolding,0.472357043263889,0.467104860933604,86
Physical_Terminal,0.373852728560822,0.480829357064503,87
SC_Specialized,1.38431608949881,1.23723259527363,87
SC_Scaffolding,0.623441623507575,0.66238286532807,87
Physical_Terminal,0.32054185316985,0.383160844655465,88
SC_Specialized,0.394544158145501,0.561326735997607,88
SC_Scaffolding,0.438774091295007,0.422202845353719,88
Physical_Terminal,0.441210471177354,0.509470119338497,89
SC_Specialized,1.18529830968657,1.36537170789386,89
SC_Scaffolding,0.60430401224506,0.616115043349852,89
Physical_Terminal,0.618651853155569,0.684862051120649,90
SC_Specialized,1.75823517436932,1.56804799253584,90
SC_Scaffolding,0.540768510161995,0.523822905343634,90
Physical_Terminal,0.386948545427787,0.414529948445384,91
SC_Specialized,0.572337413551329,0.649649102980366,91
SC_Scaffolding,0.335236582621096,0.378118868702774,91
Physical_Terminal,0.221714752619193,0.229858396682731,92
SC_Specialized,0.411154408063614,0.364567913906921,92
SC_Scaffolding,0.466970873290229,0.478452457793001,92
Physical_Terminal,0.313947054992515,0.306593790268948,93
SC_Specialized,0.721351556920331,0.933476837624196,93
SC_Scaffolding,0.328141886084833,0.36481378133822,93
Physical_Terminal,0.404336984199649,0.462106253289441,94
SC_Specialized,2.03559688512829,2.03504073681104,94
SC_Scaffolding,0.485065999923025,0.514836947164485,94
Physical_Terminal,0.228269738392865,0.215800334257407,95
SC_Specialized,2.48953101952514,2.44549559011712,95
SC_Scaffolding,0.307554461323525,0.348832598709268,95
Physical_Terminal,0.163772678381553,0.198993408971524,96
SC_Specialized,-0.0862085917711892,0.208575616462191,96
SC_Scaffolding,0.509435607113446,0.487501272509464,96
Physical_Terminal,0.328391399258546,0.430970713200089,97
SC_Specialized,1.61550841819341,1.58757647765831,97
SC_Scaffolding,0.570209110843442,0.615382249787294,97
Physical_Terminal,0.467833572789319,0.521356822928103,98
SC_Specialized,1.27845291112967,1.28146710251566,98
SC_Scaffolding,0.509694113869034,0.548307320787485,98
Physical_Terminal,0.424247350311339,0.482521500498678,99
SC_Specialized,2.06184446318154,1.95923690058884,99
SC_Scaffolding,0.302276835683861,0.279572186810234,99
Physical_Terminal,0.499033008640756,0.53917806021941,100
SC_Specialized,1.2217483340882,1.50315150636114,100
SC_Scaffolding,0.604136229965336,0.609493838798313,100
Physical_Terminal,0.367668130512915,0.527150118958394,101
SC_Specialized,1.94837312028884,1.97522056209037,101
SC_Scaffolding,0.501850915345675,0.466465764226457,101
Physical_Terminal,0.415696128198055,0.425643024464627,102
SC_Specialized,2.76755560882857,2.57939691090946,102
SC_Scaffolding,0.250122658858657,0.248440962692705,102
Physical_Terminal,0.511108039289631,0.552959854001058,103
SC_Specialized,1.3498402701818,1.27262332695338,103
SC_Scaffolding,0.192718600158724,0.205137431235639,103
Physical_Terminal,0.434994425185179,0.514650399429455,104
